reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3UU5UZODJZ02F,B00ARBAE3A,vivian moore,"[0, 0]",I was very impressed with the story and writer. The characters are realistic and the trials they went through are believable. I'd recommend this page turner repeatedly.,4.0,So in love,1357084800.0,"01 2, 2013"
A28CYX2ILE841Y,B008YRK7EU,jw36969,"[0, 0]",A few years back I was walking in the mall and a lady came from one of those kiosk in the middle of the isle and put this thing right in my head.  I thought to myself that this was pretty weird but I got a kick out of the tingle feeling and was amused.  She looked at me and said it can be yours for $30.  Well obviously that's ridiculous and left much to her trying to stop me.  I somehow stumbled onto this years later and saw that I could get this for 97 cents shipped all the way from Hong Kong.  Basically I just bought this for nostalgia and it's kind of fun chasing my kids around tickling their scalps.,3.0,I just had to get this,1390953600.0,"01 29, 2014"
A27KNPVI9MX4O1,B006J3WDJI,Susan Materi,"[1, 1]",Highly recommend this cookbook.  Easy to follow recipes and common ingredients. All recipes are nutrient dense and tasty! Healthy eating tidbits throughout.,5.0,Excellent book,1365465600.0,"04 9, 2013"
ANHSLSE31NMC,B0010ML5ME,"Cat Mom ""Jean""","[22, 23]","This toy has great concept and our Cats just love it! It took them a few times to get the idea of the toy and not afraid of the motor sound. Now they request it with a meow or rub against any chance they can get to have us turn it on. If they hear us touch it they will come from their curled up spot in an instant.I highly recommend this toy if you purchase this toy from a retailer that does returns easily. I bought mine local because I did not not know if my cats would play with it and approximately $30.00's for a cat toy is quit a bit of money and wanted to be able to return it if they did not have any interest.The first one I brought home worked on high speed for 1 hour and the batteries were completely drained. I think I burned the motor out some even though the directions to not say not to do it on carpet. I did on very low pile carpet and it wears the motor out. Very little instructions to the toy. Make sure you swing out the legs on the bottom of the toy which balances it, which did not explain well in the packaging instructions. I returned it to the local store that I purchased it from and exchanged it for another one. The second one I received I decided to be smart since we don't have much floor area and our cats like to play in the living or family room which is carpet. I put it on a piece of plexi-glass on top of the carpet area and placed the toy on it. After my cats got the hang of it they really like the feather attachment. In 3 days I went through a package of 16 Duracell copper-top batteries. The toy takes 3 batteries and it goes through batteries in 1 hour of operation on high speed. You can go longer on slower speed but the cats seem to find it more challenging to get it before it hides again on the high speed.To solve that problem you need to buy 2 sets of 3 rechargeable batteries with a charger that can charge more than 2 batteries at a time. We would put 3 batteries in and when they wear out we put them in the charger and the new charged battery in the toy.For the price this toy is not that durable and expensive on regular alkaline batteries. The motor needs more improvement. the pieces are all plastic. The most durable part is the cover which is made with durable vinyl. The different wands just snap on and eventually your cat can pull it off and just made of plastic. The bad thing now is our cats love it and request of us to turn it on. I would like to see improvement on quality and more safety to this toy and less chance of a cat chewing the plastic parts if you cannot supervise your cat at play. Definitely the way this toy is made you need to supervise it and as soon as the cats look like they are loosing interest to turn it off.If this toy wears out I don't think I would buy it again until I see improvement and better quality in this toy.Our two cats can't get enough of it they are addicted to this toy. The concept of this toy thinks like a cat and brings their hunting challenge out in them.Great toy but needs to be built better for the price. They should offer rechargeable batteries with charger and improve the motor so it does not drain batteries on high speed.It is definitely a fun toy for them if your cat is bored with normal toys this toy is worth purchasing for the fun aspect for your cats they will love it! If I purchased it again I would buy automatically replacement wands. I have had mine 3 weeks and my cats have the feathers pulled off of the feather attachment. They did not seem to attracted to the mouse tail attachment, I guess because it does not stick out as far under the cover less intriguing to my cats.Worth purchasing to give your cats some new excitement. Buy where you can return it for a 2nd one if needed. Make sure it is on a smooth surface and not carpet. Invest in a rechargeable batteries and 3-4 battery charger is a must if you purchase this toy.Your cats will love it and I have one 6 and 10 year old cats!",3.0,Cats love it! Quality of the toy needs much improvement.,1266451200.0,"02 18, 2010"
AG0WHPBV0GS1U,B003DU12KG,Charles E. Kirk,"[2, 2]","I have used NCH software for years and this item is well worth the price if you like keeping all your video media on hard discs and usb drives.Conversion is relatively simple and quick with many options equal to much more expensive software.With the essentials package you get all you need to convert, store and enjoy your digital video media.",5.0,Great low cost conversion software,1305849600.0,"05 20, 2011"
A1EKYNUG3Q4W1S,B001I0515K,terminmater,"[2, 2]",I knew these would be big but didn't realize they'd be so thick and heavy - duty.  These look like they'll last.,5.0,Super heavy duty,1361232000.0,"02 19, 2013"
A3GQEVKVTOIGQD,B000A68UTW,Matt Savard,"[2, 4]","The good: They sound quite good. The bass can be a bit boomy, but still, the sound is very pleasing to me. Sounded good with music coming out or my keyboard.The Bad: I have had 2 sets of these. The first set died within days/weeks. I returned them and got another set. The left speaker died on me right after the warranty was up. :( It would come back to life periodically, but eventually died completely. They would also 'pop' anytime I turned them on. I have read of others having quality problems with them as well.So, they sound good, but can be unreliable. You can find good deals on them, but make sure you ask about warranty and repair costs, etc. They weigh a lot and are expensive to send in for repairs.",3.0,Good...but...,1246147200.0,"06 28, 2009"
A2OGFL8TIP06Q4,B008RZ6O9G,Brad,"[0, 0]",I did not realize just how large the case would be.  Way to big for an active lifestyle.  I did not received the booster that was listed on the ad.,2.0,very large case.,1369699200.0,"05 28, 2013"
A1XDSOSIZM5U7S,B00000DPE9,"""suchman""","[1, 1]","This release is pretty mean and varied for a techno record.  The sounds are fatter than the Notorious B.I.G. ever got (RIP) and the engineering/production is flawless.  The songs are very busy and the  layering is very complex... however the real magic is how minimal the song  structure is.  The songs flow seemlessly and don't change too much from  beginning to end, which will put you into a dance-trance. More importantly,  this record creates a high tension, high energy, alien environment from  your speakers.  The record is based on the covered up phenomena that  occured some 50 years ago at Montauk Point.  Great music to listen to while  reading &quot;Behold the Pale Horse&quot;.",5.0,Aggressive dancefloor 4/4 techno,945388800.0,"12 17, 1999"
A2E6I2MCUWE5RI,B0002ASCGM,nahclek,"[0, 0]","This cat litter box is kind of phenomenal. We have had the Petmate one for a while and always had to battle with the stink. But this one, I can't smell anything at ALL when it is closed, only when I open it to clean it out. LOVE IT!!!!",5.0,No smell!,1340755200.0,"06 27, 2012"
ACRYSDEURK9JZ,B003T9TJNS,"CyndyLynn ""world-traveller wanna be""","[0, 0]",My grand daughter wore this at Halloween - she was Lambie (from Doc McStuffins) and she was so darn cute. My daughter got her a little pink tutu (Lambie wears one) to enhance the outfit. The costume was well made and fit true to size.  Worth the price!,5.0,Adorable!,1388016000.0,"12 26, 2013"
A3JXLPBXDTV5MC,B0002JF5E0,J. Inelus,"[3, 8]","I purchased this mixer not even a month ago and it's already dead. I unplugged it and re-plug, nothing. Dead!",2.0,Disappointed,1244073600.0,"06 4, 2009"
A2N4BAPU9FPJQJ,B0002DV6RQ,Dan,"[1, 1]",These strings sound great on my yamaha semi-acoustic. They have a nice tone and don't feel bad on the fingers. Arrived on time.,5.0,Great strings,1390089600.0,"01 19, 2014"
A2UV2V9NFZCAQC,B004HSND3M,mwilhelm,"[0, 0]","I don't have any technical analysis here, but did a bunch of research when I bought this last year and this met all the specs I wanted back then.  I used it at Lake Powell last season, and loved it.  Don't be caught without one",5.0,Some products just feel right,1397520000.0,"04 15, 2014"
ACBXXHUKQ0SLA,B00CTLAF62,Kimbermcfar,"[3, 3]","I have read all of J L Merrow's books, and this one is my favorite. I loved the eerie backdrop of Iceland where it is dark most of the time and so cold with the freezing rain , I just wanted to climb in bed and get all snuggy. I loved all the characters, even as I wondered if they each had something to do with the accident and Sven's death. Paul couldn't remember anything so who knows he could have been guilty also. This book kept me riveted the entire story. I loved it!!! At 2960 locations and $3.44 what a steal. The romance was well done and quit believable. The sex scenes hot. Well what more could you ask for???",5.0,Wonderful mystery Romance,1379462400.0,"09 18, 2013"
